	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YCR075W-A	gene-YCR075W-A	27.5309253925298	-0.264746996183177	0.711181802261244	-0.37226345688458	0.70969670372616	0.788823202779542
gene-YKL220C	gene-YKL220C	62.7138976712652	0.206219932600515	0.556898741112964	0.370300590352177	0.711158533995519	0.7902051834659
gene-YLR268W	gene-YLR268W	258.009272850212	0.164196589917686	0.444557800098585	0.369348124993586	0.711868258820433	0.79084849914511
gene-YBR072C-A	gene-YBR072C-A	0.980301616850736	1.18384050426603	3.22859864209037	0.36667317170757	0.713862820642122	0.792482074016805
gene-snR53	gene-snR53	0.980301616850736	1.18384050426603	3.22859864209037	0.36667317170757	0.713862820642122	0.792482074016805
gene-YER019C-A	gene-YER019C-A	778.672221592263	-0.14747594679684	0.40171376970687	-0.367116982085163	0.713531760507244	0.792482074016805
gene-YBR170C	gene-YBR170C	248.473865099993	-0.160571770324053	0.437731180387525	-0.366827353221442	0.71374780290655	0.792482074016805
gene-YDR281C	gene-YDR281C	2.27711039662124	0.727131137258862	1.98963611519926	0.365459357972118	0.71476853942934	0.793341920805405
gene-YCR077C	gene-YCR077C	467.783102946205	-0.149232533835432	0.411605744911137	-0.362561834183461	0.716932224876149	0.795597448816688
gene-Q0020	gene-Q0020	17.4044747701079	0.306023405011228	0.845447020960669	0.361966388696358	0.717377147698639	0.795804548137856
gene-YJR100C	gene-YJR100C	236.336476341521	-0.16751970283749	0.462812900281512	-0.361959882137239	0.717382009994642	0.795804548137856
gene-YGR271W	gene-YGR271W	179.613791649317	-0.162062973947282	0.448148643646786	-0.36162772384739	0.717630244254711	0.795933929442966
gene-YEL020C	gene-YEL020C	217.081532855523	0.189957130603885	0.527842289894399	0.35987478502696	0.718940774087034	0.797241254433147
gene-YKL132C	gene-YKL132C	20.5868108636945	0.293519437711226	0.818165403318035	0.35875317695037	0.719779743333197	0.798025277301407
gene-YBL104C	gene-YBL104C	173.471965507352	0.162422333034528	0.45414960498442	0.357640590791882	0.720612297725202	0.798655520733374
gene-YJR076C	gene-YJR076C	443.888372706273	-0.162377825615477	0.453953608847009	-0.357696959449002	0.72057010877049	0.798655520733374
gene-YOR304C-A	gene-YOR304C-A	103.472856067883	0.174765016832967	0.489089123364764	0.357327547238517	0.720846609721077	0.798768833930574
gene-YGR199W	gene-YGR199W	138.527932524211	0.181390323360048	0.509323917125363	0.356139417885221	0.721736158713743	0.799389567046068
gene-YGR258C	gene-YGR258C	346.623158602004	-0.160362462535967	0.450393419335562	-0.356049745958856	0.721803311117489	0.799389567046068
gene-YDR219C	gene-YDR219C	229.197862336272	-0.161106709072922	0.452259282329815	-0.356226428881637	0.721671001044335	0.799389567046068
gene-YMR064W	gene-YMR064W	315.695172683689	-0.15222933477713	0.42810562403833	-0.355588261936732	0.722148935466771	0.799625917558226
gene-YKL119C	gene-YKL119C	70.5945100142317	0.247481388476875	0.696392648185659	0.355376222195407	0.722307759765169	0.799655378191423
gene-YCL044C	gene-YCL044C	201.445611359368	0.164882961237186	0.464471623093519	0.354990387010118	0.722596792904113	0.799828953785519
gene-YBR196C-A	gene-YBR196C-A	3.37777350220265	0.635963984090932	1.79373103694357	0.354548129564945	0.72292814123943	0.799902926859874
gene-YDR286C	gene-YDR286C	47.9043619049622	-0.209244961980241	0.589909300464896	-0.354707006340364	0.722809101522297	0.799902926859874
gene-YLR410W-B	gene-YLR410W-B	3.97756590824487	0.536604899136825	1.51982609284258	0.353069934556258	0.724036011963921	0.800982220661752
gene-YER173W	gene-YER173W	136.582425038885	-0.180620657490391	0.512376089670733	-0.35251578114518	0.724451485449759	0.801295278712535
gene-YIL108W	gene-YIL108W	407.686334489861	-0.164985495474903	0.468440220221509	-0.352201814346528	0.724686916367177	0.801409118703362
gene-YGR217W	gene-YGR217W	161.859782520363	-0.173232239438278	0.492595699854581	-0.351672252700172	0.725084072061647	0.801701730864505
gene-YBL056W	gene-YBL056W	563.28323596631	0.172267777821543	0.490737475350396	0.351038562315912	0.725559418462759	0.802080673160806
gene-YGR006W	gene-YGR006W	65.6034340932001	-0.19117615411533	0.545628894005386	-0.350377621522079	0.72605531872076	0.802335568723398
gene-YLR315W	gene-YLR315W	18.9087774901983	-0.286268179918612	0.816648909664721	-0.350540087093413	0.72593341103884	0.802335568723398
gene-YJL225C	gene-YJL225C	0.95397113386715	-1.02935031355299	2.95429422404965	-0.348425117976905	0.727520941515141	0.803661489366863
gene-snR74	gene-snR74	0.95397113386715	-1.02935031355299	2.95429422404965	-0.348425117976905	0.727520941515141	0.803661489366863
gene-YPL138C	gene-YPL138C	264.741593179324	-0.155403619737964	0.447307676136416	-0.34741997070171	0.72827583217257	0.804054807042662
gene-YER189W	gene-YER189W	0.436868651650444	-1.52758947099309	4.39627873734497	-0.347473297818156	0.728235775549954	0.804054807042662
gene-YJR151W-A	gene-YJR151W-A	0.436868651650444	-1.52758947099309	4.39627873734497	-0.347473297818156	0.728235775549954	0.804054807042662
gene-YPR188C	gene-YPR188C	286.659939279617	0.14698316623068	0.424415502103604	0.346319032886787	0.729102966436045	0.804821087973207
gene-YER008C	gene-YER008C	282.509544422268	-0.146485728232209	0.424685528569376	-0.344927524904534	0.730148857159459	0.805828519726352
gene-YFR042W	gene-YFR042W	80.8523527220483	0.188617752824387	0.549199398575839	0.343441295299126	0.731266497427235	0.806914755781776
gene-YPL269W	gene-YPL269W	55.6453182811648	0.201590054779038	0.589809398845685	0.341788474672614	0.732510083706703	0.807924947757712
gene-YBR159W	gene-YBR159W	279.786870021129	0.161505903590655	0.472265227648144	0.341981357371887	0.732364922016438	0.807924947757712
gene-YGR179C	gene-YGR179C	69.3105370656201	-0.193447098855754	0.566144756944951	-0.341691937411272	0.732582740327926	0.807924947757712
gene-YFR025C	gene-YFR025C	151.576693315373	-0.178196943077547	0.522557268364967	-0.341009404835395	0.733096501620378	0.808344146180501
gene-YER027C	gene-YER027C	273.9308182292	-0.15119009539096	0.44580896012902	-0.339136511180047	0.734506894570873	0.809751676697893
gene-YLR260W	gene-YLR260W	259.476357232899	-0.150424936393045	0.444116067486931	-0.338706359452918	0.734830949414237	0.809813699354465
gene-YMR218C	gene-YMR218C	142.510279270891	-0.159221951875409	0.469849523014323	-0.338878607035545	0.734701181010936	0.809813699354465
gene-YHR186C	gene-YHR186C	248.493585657641	-0.145568648436904	0.430111384011422	-0.33844407250806	0.735028566484632	0.809883907833677
gene-YGR143W	gene-YGR143W	435.525456319838	0.171515103200875	0.507576679032375	0.337909739131129	0.735431208058985	0.810032406909624
gene-YLR082C	gene-YLR082C	67.8544597310001	-0.1801373685964	0.532861211994173	-0.338056823318508	0.735320366983447	0.810032406909624
gene-YJR086W	gene-YJR086W	24.9077127465693	0.24606719043373	0.730877998258265	0.336673413374224	0.736363107532532	0.810911157020531
gene-YLL021W	gene-YLL021W	233.971982781504	0.164246680080795	0.489450226622151	0.335573815573266	0.737192272239575	0.811676472329319
gene-YMR182C	gene-YMR182C	157.639609337513	0.180423489903756	0.540769542364266	0.333642107717341	0.73864963981293	0.812985081271811
gene-YGR181W	gene-YGR181W	150.804305208727	-0.191072407012571	0.572637208481594	-0.333670959872166	0.738627865521387	0.812985081271811
gene-YOR032W-A	gene-YOR032W-A	3.56383477763903	0.567944067814664	1.70966919584231	0.332195297894955	0.739741794092039	0.814039004852375
gene-YLR214W	gene-YLR214W	265.263739396737	-0.153396063327005	0.46277835659271	-0.331467669439883	0.740291258013663	0.814495457243339
gene-YIL043C	gene-YIL043C	1369.73646343393	-0.130840585102368	0.395334648628782	-0.330961593060939	0.740673496481925	0.8147677895094
gene-YPL174C	gene-YPL174C	163.23791016471	0.155852536193256	0.471378019904229	0.330631742703915	0.740922666262455	0.814893668949869
gene-YJL203W	gene-YJL203W	126.640173554998	0.160936353544447	0.487248559948622	0.330296211776217	0.7411761550418	0.815024251944147
gene-YGL249W	gene-YGL249W	4.07774429791676	-0.528018076613628	1.60512975677336	-0.328956630693242	0.742188468973917	0.81598906750668
gene-YER051W	gene-YER051W	228.660092727824	-0.148948558287389	0.453865736423381	-0.328177578376273	0.742777399754468	0.816339762623119
gene-YGR203W	gene-YGR203W	74.6496435528598	-0.19544455312403	0.595258036141137	-0.328335849761951	0.742657741045143	0.816339762623119
gene-YLR255C	gene-YLR255C	5.84709255818507	0.441575802751665	1.34670617926444	0.327893203098578	0.742992413036212	0.816427709673513
gene-YOR188W	gene-YOR188W	147.1153271925	0.154674255113481	0.472541041243533	0.327324489543686	0.743422471751322	0.816658699790447
gene-YER172C	gene-YER172C	471.434918124711	0.137498428410981	0.420152873631314	0.327258093518685	0.743472685358168	0.816658699790447
gene-YOR324C	gene-YOR324C	108.632293780159	0.176169226110444	0.539269140810068	0.326681452318614	0.743908830139238	0.816841068388183
gene-YJL024C	gene-YJL024C	255.238782642319	0.1448177823015	0.443179458733398	0.326770068981508	0.743841799240088	0.816841068388183
gene-YHR005C-A	gene-YHR005C-A	283.402868347431	0.187381395952459	0.575603758097989	0.325538868216632	0.744773270583814	0.817493419326843
gene-YBR008C	gene-YBR008C	170.103488838738	0.148511357872393	0.456072202900926	0.325631242000194	0.744703371744532	0.817493419326843
gene-YGL261C	gene-YGL261C	2.50527858051727	-0.63638811089543	1.97446548433523	-0.322309058296702	0.74721857147322	0.820028655465439
gene-YFL003C	gene-YFL003C	47.6906630038317	0.19572318652783	0.607595862279481	0.322127253786007	0.747356292262405	0.820030997025223
gene-YBR265W	gene-YBR265W	518.255607298154	0.131609469774093	0.410124901175641	0.32090094845943	0.748285455150937	0.82090158402918
gene-YGR109C	gene-YGR109C	1.4284898646602	0.804638500734384	2.51608809722199	0.319797427452077	0.749121897888467	0.821494340678043
gene-YNR044W	gene-YNR044W	21.4455515817242	0.251542823977306	0.787372023525056	0.319471376251281	0.749369093505418	0.821494340678043
gene-YML124C	gene-YML124C	325.433829170871	0.185198477052872	0.57945150497563	0.319609968155421	0.749264016948352	0.821494340678043
gene-YBR157C	gene-YBR157C	8.17272445711569	-0.369466254721971	1.15472730776989	-0.319959744812406	0.748998846639768	0.821494340678043
gene-YIR032C	gene-YIR032C	49.966342938426	-0.191971203190456	0.601275176857367	-0.319273455115535	0.749519159914446	0.821509945480713
gene-YER093C	gene-YER093C	186.558940448814	0.144458962271327	0.452926518415868	0.318945692949441	0.749767694353882	0.821633450888254
gene-YER074W-A	gene-YER074W-A	365.341723588274	0.136689251204473	0.42963229645484	0.318154040867924	0.75036809286463	0.822142432182116
gene-YOR274W	gene-YOR274W	503.454146385039	-0.135022331837719	0.426961155611498	-0.316240318500025	0.751820107090632	0.823584134700986
gene-YCR045C	gene-YCR045C	46.4512323488685	0.196707149756193	0.624328589720529	0.315069905487182	0.752708577629737	0.824142012015919
gene-YAL047C	gene-YAL047C	70.9018787393679	0.16526716706262	0.524606170162131	0.315030925029996	0.75273817367327	0.824142012015919
gene-YKR032W	gene-YKR032W	1.70291160488288	-0.777772148339852	2.46824428762779	-0.315111495340423	0.752677000794249	0.824142012015919
gene-YKL134C	gene-YKL134C	49.4066569417279	0.201157886761991	0.640397770921892	0.314113970872215	0.75343447895182	0.824755064018209
gene-YML076C	gene-YML076C	337.003551913516	-0.155095614242576	0.494133708521174	-0.313873778631175	0.753616906331732	0.82480547403082
gene-YBL005W-B	gene-YBL005W-B	3.45727046408918	-0.520815974841008	1.66304610112929	-0.313169896184686	0.754151588247583	0.825241325442624
gene-YGR207C	gene-YGR207C	460.234245820463	0.168589926626217	0.539932308097812	0.312242709128041	0.754856076271292	0.825862798351805
gene-YFL064C	gene-YFL064C	1.09744865787987	0.930260456897363	2.9830224527698	0.311851644305793	0.755153273281641	0.82603852356798
gene-YGR015C	gene-YGR015C	72.663634785266	0.165788412346549	0.534207103904653	0.310344829064909	0.756298744179531	0.827141917684956
gene-YOL024W	gene-YOL024W	6.54289522026961	-0.381926610710943	1.23892051970028	-0.308273698463997	0.757874077713703	0.828714956068066
gene-YGR252W	gene-YGR252W	281.419314050847	0.132034213277334	0.42910343439027	0.307697871178652	0.758312239745213	0.829044184016459
gene-YDR347W	gene-YDR347W	286.248730996287	0.178537101667201	0.585204466533443	0.305084994864779	0.760301419131496	0.830971858965576
gene-YML095C	gene-YML095C	115.102106766122	-0.153199037327401	0.502257526382721	-0.305020889245298	0.760350242644758	0.830971858965576
gene-YLR005W	gene-YLR005W	523.186399072148	0.140063445577103	0.459826873556418	0.304600391216409	0.760670522022176	0.831171692355939
gene-YNL172W	gene-YNL172W	111.908892302101	0.14577522800734	0.478956924974044	0.304359787710012	0.760853800175011	0.831221781694087
gene-YML131W	gene-YML131W	1882.60685898571	-0.137278463854422	0.451958164047036	-0.303741529138824	0.761324816145655	0.831435985563186
gene-YHR002W	gene-YHR002W	137.684779306689	-0.14134436265136	0.465089568305485	-0.303907832562953	0.761198110340546	0.831435985563186
gene-YCR036W	gene-YCR036W	285.980337667403	-0.128364450528786	0.424403533412983	-0.302458486847413	0.762302575034408	0.83235348868173
gene-YPR139C	gene-YPR139C	141.093507560398	0.156405018954718	0.52248111827717	0.299350566907468	0.764672575583919	0.834790566269232
gene-YDR504C	gene-YDR504C	23.4843804887826	0.241508967341407	0.810094023839924	0.298124612988294	0.765608056780796	0.835660986719049
gene-YER180C-A	gene-YER180C-A	41.9238042762129	0.184391525625613	0.622238282752168	0.296335874433902	0.766973591749244	0.837000411926999
gene-YGL040C	gene-YGL040C	475.932691030641	-0.125007569018962	0.423201887336934	-0.29538518791963	0.767699647102631	0.837641613869152
gene-YLR314C	gene-YLR314C	623.943445629337	0.153844903665017	0.521739307599922	0.294869298563543	0.768093725910268	0.837920428265747
gene-YJL210W	gene-YJL210W	274.96851918638	-0.136665915936608	0.465065736658985	-0.293863652305179	0.768862093656603	0.838607383667292
gene-YPR121W	gene-YPR121W	24.4797290835812	0.21421227388219	0.730644234893795	0.293182733335777	0.769382481303551	0.838671508754007
gene-YOL030W	gene-YOL030W	1588.61616123095	0.118184660417391	0.403080327080835	0.293203742473123	0.769366423660083	0.838671508754007
gene-YOR239W	gene-YOR239W	467.740231714324	-0.128162492973084	0.437109990947757	-0.293204217764955	0.76936606038754	0.838671508754007
gene-YCL001W-A	gene-YCL001W-A	12.7389942940454	-0.29733890266679	1.01459747619006	-0.293060952392012	0.769475562512564	0.838671508754007
gene-YER060W	gene-YER060W	66.5506732675583	0.16907828043292	0.579967156196204	0.291530785194534	0.770645402678897	0.839500213390839
gene-RME2	gene-RME2	0.402411534446821	-1.41741613776917	4.86515753406283	-0.291340234688249	0.770791118544863	0.839500213390839
gene-YHR086W-A	gene-YHR086W-A	0.402411534446821	-1.41741613776917	4.86515753406283	-0.291340234688249	0.770791118544863	0.839500213390839
gene-tW(CCA)P	gene-tW(CCA)P	0.402411534446821	-1.41741613776917	4.86515753406283	-0.291340234688249	0.770791118544863	0.839500213390839
gene-YOR211C	gene-YOR211C	187.241869362723	-0.131203486869878	0.450671616513349	-0.291128799911878	0.770952814287682	0.839525138785002
gene-YAL043C	gene-YAL043C	414.550313182404	0.121735878814451	0.418955457136969	0.290569980031675	0.771380222328042	0.839839349170117
gene-YGR059W	gene-YGR059W	20.1206713716857	-0.228538181826997	0.79132138933064	-0.288805768311548	0.772730017652526	0.84115751381614
gene-YDR292C	gene-YDR292C	360.997996121784	0.132672697807003	0.460627807090263	0.288025811218568	0.773326980989494	0.841655854062347
gene-YPL180W	gene-YPL180W	342.951936699085	-0.129138249307138	0.448858365820632	-0.287703781728651	0.773573494967508	0.84177266958681
gene-YML065W	gene-YML065W	230.985769727979	0.128101936575782	0.445641555459911	0.287455097053456	0.773763879028825	0.841828375673023
gene-YPL161C	gene-YPL161C	68.8580875569217	0.177598184485256	0.618223963014142	0.287271595910612	0.77390436964463	0.841829789138619
gene-YPR133W-A	gene-YPR133W-A	226.56844635175	0.135939089759835	0.473725511951634	0.286957502457065	0.774144860442374	0.841939959711469
gene-YHL016C	gene-YHL016C	101.823602390228	0.146232783521493	0.510148811826748	0.286647307866622	0.77438238728663	0.842046867729151
gene-YFR021W	gene-YFR021W	106.734443399194	0.137110196551382	0.483287108166571	0.283703401631243	0.776637687677474	0.844347426761345
gene-YKR021W	gene-YKR021W	260.683470242652	0.137648052360331	0.487674385389859	0.282254013095832	0.777748744728279	0.845251465968847
gene-YOR381W	gene-YOR381W	99.9014068124192	-0.146898350999229	0.520360753473046	-0.282300980653873	0.777712733691684	0.845251465968847
gene-YGR021W	gene-YGR021W	122.777840739332	0.160226757242042	0.569576391143632	0.281308635212792	0.778473687690927	0.84562254781144
gene-YOL004W	gene-YOL004W	521.588601352062	0.114993527114061	0.408383846704238	0.281581967656381	0.778264068666848	0.84562254781144
gene-YBR003W	gene-YBR003W	73.4456233972209	-0.163323712902073	0.580682279312139	-0.28126174798298	0.778509647191485	0.84562254781144
gene-snR45	gene-snR45	3.98398050209459	-0.483049335795642	1.71925728304834	-0.280963960751219	0.77873804198216	0.845718742666207
gene-YDR210W-B	gene-YDR210W-B	0.697016373728287	1.0282233893897	3.67387183710588	0.279874594155601	0.779573719519335	0.846322357862671
gene-YPL121C	gene-YPL121C	0.697016373728287	1.0282233893897	3.67387183710588	0.279874594155601	0.779573719519335	0.846322357862671
gene-YOR103C	gene-YOR103C	212.011689657075	0.127983158202724	0.458627140752712	0.279057096343393	0.780201007835242	0.846851345188001
gene-YNL137C	gene-YNL137C	272.525459612797	-0.143462897640914	0.517318893033859	-0.277320042961439	0.781534370819337	0.848037999414559
gene-YGR099W	gene-YGR099W	130.229738653341	-0.143860588083647	0.519020167816404	-0.277177260160988	0.78164399958898	0.848037999414559
gene-YLL007C	gene-YLL007C	49.909029811656	-0.165603023386972	0.597661683363861	-0.277084892668536	0.781714921748705	0.848037999414559
gene-YNL146C-A	gene-YNL146C-A	2.32338543871045	-0.584761891557189	2.12436201653876	-0.27526470865354	0.783112875921459	0.849402201142932
gene-YGL221C	gene-YGL221C	667.709854400044	-0.110720043530869	0.402754291225611	-0.274907172792473	0.783387556303009	0.849547774882661
gene-YGR012W	gene-YGR012W	222.014346814989	-0.120063194461282	0.4388209835164	-0.273604041217857	0.784388928027158	0.850481218484807
gene-YML012W	gene-YML012W	706.104071956831	-0.122728905097017	0.449626281922565	-0.272957587292803	0.784885818366673	0.850867436723721
gene-YGL063W	gene-YGL063W	22.1376414673806	0.218995440479002	0.804015858682891	0.272377016092384	0.785332143351799	0.851198710213562
gene-tL(GAG)G	gene-tL(GAG)G	0.73147349093191	0.898785635814143	3.31799209060482	0.270882392504531	0.786481487653643	0.851986393933231
gene-tT(UGU)H	gene-tT(UGU)H	0.73147349093191	0.898785635814143	3.31799209060482	0.270882392504531	0.786481487653643	0.851986393933231
gene-YJL028W	gene-YJL028W	0.73147349093191	0.898785635814143	3.31799209060482	0.270882392504531	0.786481487653643	0.851986393933231
gene-snR73	gene-snR73	1.49740409906744	0.672173645483025	2.48486561471953	0.270507041306898	0.786770200603597	0.852103986380677
gene-YNL219C	gene-YNL219C	256.928458809835	-0.117407967962124	0.434241313654304	-0.270374937322504	0.786871819433876	0.852103986380677
gene-YGR224W	gene-YGR224W	25.9510410026759	-0.191930856597111	0.711897092616966	-0.2696047765718	0.787464325210905	0.852592953611807
gene-snR3	gene-snR3	17.4239281846962	-0.220595554045853	0.824119649051412	-0.267674183354038	0.788950123565881	0.854048746612931
gene-YHR012W	gene-YHR012W	298.378033050942	-0.114821357937257	0.4292603767623	-0.267486505051546	0.789094603172346	0.854052283462124
gene-YMR044W	gene-YMR044W	461.7855637529	0.119106365444218	0.446034188492961	0.267034161319896	0.789442858863844	0.85427633036474
gene-YLR036C	gene-YLR036C	56.3275402815094	0.154174970470432	0.578424892717265	0.266542765381629	0.789821228196964	0.85450885244976
gene-YLL051C	gene-YLL051C	295.188612722995	0.125999466058493	0.472992052833337	0.266388124924565	0.789940309862204	0.85450885244976
gene-YBR040W	gene-YBR040W	0.348508186864144	1.30364284210718	4.91105055346896	0.265450910739727	0.790662121243643	0.854678196475702
gene-tV(CAC)D	gene-tV(CAC)D	0.348508186864144	1.30364284210718	4.91105055346896	0.265450910739727	0.790662121243643	0.854678196475702
gene-YNL334C	gene-YNL334C	0.348508186864144	1.30364284210718	4.91105055346896	0.265450910739727	0.790662121243643	0.854678196475702
gene-tT(AGU)N1	gene-tT(AGU)N1	0.348508186864144	1.30364284210718	4.91105055346896	0.265450910739727	0.790662121243643	0.854678196475702
gene-YOR030W	gene-YOR030W	272.474876893201	-0.140857460654833	0.531375500274213	-0.265080833764718	0.790947191788406	0.854833562533288
gene-snR31	gene-snR31	58.1909198513322	0.159858592505394	0.606723080929654	0.263478673434428	0.792181659135022	0.855893373761426
gene-YDR079W	gene-YDR079W	164.804603507595	-0.124202056084909	0.471460936726094	-0.263440820669872	0.792210831070844	0.855893373761426
gene-YPR040W	gene-YPR040W	385.611204307242	0.111730410427952	0.424770891981396	0.263036880674126	0.792522153036598	0.855923925279526
gene-YBL035C	gene-YBL035C	48.4925678087279	-0.185993251135717	0.70697200793349	-0.263084321654238	0.792485587922401	0.855923925279526
gene-YHR033W	gene-YHR033W	728.203334207445	0.117396397413427	0.448876879959698	0.261533624596499	0.793681022879356	0.856869479895456
gene-YOR011W-A	gene-YOR011W-A	0.888748190125455	-0.884083606263694	3.37999917125441	-0.261563261252395	0.793658171377924	0.856869479895456
gene-YDR393W	gene-YDR393W	131.802976722928	-0.122089036195342	0.467644351965584	-0.261072406161182	0.794036670626352	0.857100443324679
gene-YGR294W	gene-YGR294W	3.83258597690092	0.484362044770624	1.8565953202626	0.260887248548119	0.794179458601077	0.857101599860691
gene-YBR011C	gene-YBR011C	2774.09720013255	-0.110088163974441	0.423214694372104	-0.260123680577234	0.794768372047179	0.857431165562137
gene-YKR084C	gene-YKR084C	338.665889680163	-0.110394657730269	0.424244727219686	-0.260214566374807	0.794698268849618	0.857431165562137
gene-tQ(UUG)E2	gene-tQ(UUG)E2	0.854291072921833	-0.809788147060592	3.12097867763237	-0.259466094037821	0.795275639463594	0.857672444271722
gene-YOR235W	gene-YOR235W	0.854291072921833	-0.809788147060592	3.12097867763237	-0.259466094037821	0.795275639463594	0.857672444271722
gene-YMR016C	gene-YMR016C	393.928883628067	-0.125727013057714	0.484992744332993	-0.259234832947089	0.795454056667328	0.857711915622036
gene-YNL128W	gene-YNL128W	19.0510126325955	0.204713775677778	0.794475482078164	0.257671608873686	0.796660359197322	0.858859510236257
gene-YDR434W	gene-YDR434W	254.936345392899	-0.112868350452181	0.438844875898691	-0.257194185578771	0.797028872311241	0.859103657055496
gene-YGL091C	gene-YGL091C	342.25324491686	-0.107984765555818	0.420898353773739	-0.256557823492621	0.797520137317559	0.859479427350463
gene-YPR061C	gene-YPR061C	363.44730058658	-0.136161088429325	0.531102399756526	-0.25637445526841	0.797661710601546	0.859479427350463
gene-YLR453C	gene-YLR453C	37.1641046471267	-0.165901066158745	0.647661124534821	-0.256154121150783	0.797831832982074	0.859509605606624
gene-YAL037C-A	gene-YAL037C-A	12.8130592549243	0.241945281424284	0.948940154997999	0.254963687804732	0.79875114546683	0.860346736916009
gene-YHR185C	gene-YHR185C	1.11443879499968	0.713808794377365	2.8052662315959	0.254453137580202	0.799145503600537	0.860465017941258
gene-YOR381W-A	gene-YOR381W-A	1.11443879499968	0.713808794377365	2.8052662315959	0.254453137580202	0.799145503600537	0.860465017941258
gene-YBR251W	gene-YBR251W	156.964828103	0.121191283618093	0.478122941327131	0.253473057121462	0.79990267878918	0.860647588529277
gene-YJL055W	gene-YJL055W	432.012353140048	-0.111708249840243	0.440242992919261	-0.253742255156643	0.799694687225029	0.860647588529277
gene-YKL207W	gene-YKL207W	426.335891637531	-0.112867761729367	0.444457838870419	-0.253944810639899	0.799538195330488	0.860647588529277
gene-YGL167C	gene-YGL167C	517.843264760015	-0.131496120805854	0.519222711873221	-0.253255718208956	0.800070612585634	0.860647588529277
gene-snR71	gene-snR71	7.98074691655615	-0.307340316505693	1.21416695831823	-0.253128545790273	0.800168880671317	0.860647588529277
gene-YMR272W-B	gene-YMR272W-B	1.33693643793492	-0.651034133022508	2.5705523097934	-0.253266245756669	0.80006247792927	0.860647588529277
gene-YBR184W	gene-YBR184W	15.3850417007519	0.217875623182709	0.864150599165429	0.25212691328702	0.80094296798415	0.861327003977265
gene-YBR033W	gene-YBR033W	114.416720880829	0.13946486385072	0.55476696586594	0.251393598450889	0.801509816522581	0.861630176027118
gene-YMR125W	gene-YMR125W	387.619614201085	0.10506092908588	0.417904672590316	0.251399268724795	0.801505433029171	0.861630176027118
gene-YER076C	gene-YER076C	50.4689256783355	-0.144497821815088	0.576140013982059	-0.250803308758881	0.801966183306479	0.861967562935415
gene-YER047C	gene-YER047C	256.915320251944	0.119349081513779	0.476551943763208	0.250442964456949	0.80224480714766	0.862113822606441
gene-YFL056C	gene-YFL056C	1.819581802948	-0.567554753765972	2.27597988859881	-0.249367209529862	0.803076747110146	0.862854533047107
gene-YJL035C	gene-YJL035C	80.0015287013923	0.132114668051235	0.532420706080144	0.248139613171521	0.804026386967194	0.863721418894776
gene-YBR122C	gene-YBR122C	331.617992933078	-0.130202144415336	0.526723440913562	-0.247192614381298	0.804759160852621	0.864355071006332
gene-YFR027W	gene-YFR027W	11.3831245598187	-0.252861977371546	1.02996699228829	-0.245504932939413	0.806065489098175	0.865604417270199
gene-YNL222W	gene-YNL222W	58.63938961062	0.140596547407754	0.57569220815929	0.24422173066628	0.807059097896162	0.866517561526005
gene-tL(UAA)B1	gene-tL(UAA)B1	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-YCR050C	gene-YCR050C	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-tK(UUU)G2	gene-tK(UUU)G2	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-tA(UGC)G	gene-tA(UGC)G	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-tT(CGU)K	gene-tT(CGU)K	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-YLL066C	gene-YLL066C	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-tK(UUU)L	gene-tK(UUU)L	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-tY(GUA)M1	gene-tY(GUA)M1	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-YNL339C	gene-YNL339C	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-tV(AAC)O	gene-tV(AAC)O	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-tK(CUU)P	gene-tK(CUU)P	0.382965304067766	1.14082478354643	4.73538891819179	0.24091469639669	0.809621231488953	0.86665295717614
gene-YOL112W	gene-YOL112W	109.447468761537	0.117872125482324	0.4863623794183	0.242354529195497	0.808505464648423	0.86665295717614
gene-YJL084C	gene-YJL084C	492.38328884539	0.116191277860163	0.477874478204474	0.243141835690263	0.807895523238905	0.86665295717614
gene-YPR058W	gene-YPR058W	174.665460512398	0.115047005894542	0.473289597608622	0.2430795151126	0.807943799932879	0.86665295717614
gene-YKL039W	gene-YKL039W	468.683424418553	-0.0997208652396493	0.411932391716116	-0.242080659945703	0.808717663701724	0.86665295717614
gene-YDR338C	gene-YDR338C	231.537450887689	-0.110806347844742	0.455989341273454	-0.243002056879861	0.808003804044925	0.86665295717614
